TransactionAmount,TransactionDate,CustomerAge,TransactionDuration,LoginAttempts,AccountBalance,PreviousTransactionDate,Location_encoded,Channel_encoded,TransactionType_encoded,CustomerOccupation_encoded,TimeBetweenTransaction,TransactionHour,LoginAttempts_Binned,TransactionAmount_Binned,KMeans_Cluster,Anomaly,DBSCAN_Cluster,Cluster,Cluster_PCA,dbscan_outlier,DistanceToCentroid,PotentialFraud,Target
28.38,2023-05-18 16:24:16,55,98,1,173.7,2024-11-04 08:08:56,34,1,1,0,-46280680.0,16,Normal,< $50,1,1,-1,0,2,-1,1.382081687052417,False,0
16.8,2023-11-27 17:01:48,49,94,1,11847.07,2024-11-04 08:09:51,36,0,1,0,-29603283.0,17,Normal,< $50,1,1,-1,0,2,-1,2.308698902640923,False,0
896.79,2023-11-06 16:35:59,33,168,1,11146.74,2024-11-04 08:06:45,9,2,1,0,-31419046.0,16,Normal,$500–$1K,2,1,-1,1,1,-1,3.7248820327650667,False,1
159.0,2023-03-06 18:04:32,49,38,1,369.79,2024-11-04 08:08:35,19,0,1,1,-52581843.0,18,Normal,$50–$200,0,1,-1,2,0,-1,1.7929506346986637,False,2
56.31,2023-09-27 17:54:16,75,195,1,6396.08,2024-11-04 08:08:12,15,2,0,2,-34870436.0,17,Normal,$50–$200,0,1,1,2,0,1,4.472908579850075,False,2
203.99,2023-01-20 16:34:35,52,215,1,4840.31,2024-11-04 08:09:52,30,2,1,2,-56475317.0,16,Normal,$200–$500,1,1,-1,0,2,-1,4.5132220394283085,False,0
50.99,2023-10-31 16:45:07,29,76,1,1334.6,2024-11-04 08:10:00,11,1,1,0,-31937093.0,16,Normal,$50–$200,2,1,2,1,1,2,5.142189514658918,False,1
101.28,2023-08-23 18:19:06,32,75,1,2774.35,2024-11-04 08:06:44,6,2,0,1,-37892858.0,18,Normal,$50–$200,2,1,-1,1,1,-1,1.5268171280562581,False,1
299.92,2023-10-09 18:41:21,27,122,1,1368.0,2024-11-04 08:08:59,10,0,1,3,-33830858.0,18,Normal,$200–$500,2,1,-1,1,1,-1,4.259383584741191,False,1
77.54,2023-02-01 17:12:47,67,73,1,4536.38,2024-11-04 08:10:22,31,2,1,2,-55436255.0,17,Normal,$50–$200,1,1,-1,0,2,-1,3.560556723222769,False,0
18.35,2023-09-18 16:40:59,21,78,1,1293.39,2024-11-04 08:10:06,26,1,1,3,-35652547.0,16,Normal,< $50,0,1,35,2,0,35,6.749269889045082,False,2
732.53,2023-05-22 16:54:00,26,116,1,441.54,2024-11-04 08:12:14,38,0,0,3,-45933494.0,16,Normal,$500–$1K,1,1,-1,0,2,-1,3.9808288379312855,False,0
65.11,2023-09-07 16:47:49,34,150,1,8485.14,2024-11-04 08:08:55,26,0,1,1,-36602466.0,16,Normal,$50–$200,0,1,-1,2,0,-1,6.725659629168186,False,2
67.07,2023-06-05 16:24:41,24,56,1,999.62,2024-11-04 08:10:33,20,0,0,3,-44725552.0,16,Normal,$50–$200,0,1,24,2,0,24,1.2935140184353593,False,2
137.48,2023-11-27 17:34:33,55,47,1,14273.42,2024-11-04 08:08:46,39,1,1,0,-29601253.0,17,Normal,$50–$200,1,1,-1,0,2,-1,4.962187968000191,False,0
398.36,2023-06-27 16:52:00,22,56,1,1863.7,2024-11-04 08:09:08,8,0,1,3,-42823028.0,16,Normal,$200–$500,2,1,-1,1,1,-1,2.1674224298145592,False,1
469.46,2023-11-08 18:24:56,20,149,1,8640.56,2024-11-04 08:09:58,27,0,1,3,-31239902.0,18,Normal,$200–$500,0,1,-1,0,0,-1,7.567909249880576,False,0
37.58,2023-04-17 18:22:37,57,182,1,259.44,2024-11-04 08:12:14,16,0,1,0,-48952177.0,18,Normal,< $50,0,1,-1,2,0,-1,3.8268145724491034,False,2
160.24,2023-08-08 17:06:41,31,15,1,5526.97,2024-11-04 08:09:07,42,0,1,1,-39193346.0,17,Normal,$50–$200,1,1,-1,0,2,-1,7.654268678652362,True,0
315.39,2023-05-26 16:52:33,23,93,1,929.6,2024-11-04 08:08:08,27,1,0,3,-45587735.0,16,Normal,$200–$500,0,1,-1,0,0,-1,7.430070651197743,False,0
434.17,2023-01-05 16:40:09,21,148,5,5335.44,2024-11-04 08:09:50,1,0,1,3,-57770981.0,16,Waspada,$200–$500,2,1,-1,1,1,-1,5.187696554203867,False,1
165.91,2023-03-15 17:40:16,26,84,1,587.12,2024-11-04 08:09:22,17,0,1,3,-51805746.0,17,Normal,$50–$200,0,1,-1,2,0,-1,2.603547084970018,False,2
211.36,2023-09-14 17:08:40,47,194,1,4760.34,2024-11-04 08:11:24,37,1,1,1,-35996564.0,17,Normal,$200–$500,1,1,-1,0,2,-1,2.700022702269625,False,0
241.45,2023-07-24 16:02:33,26,158,1,1594.04,2024-11-04 08:08:42,32,2,1,3,-40493169.0,16,Normal,$200–$500,1,1,-1,0,2,-1,2.5224975097534883,False,0
23.24,2023-04-13 16:41:41,68,129,1,13777.79,2024-11-04 08:10:55,16,1,1,0,-49303754.0,16,Normal,< $50,0,1,-1,2,0,-1,3.8148801284168883,False,2
70.88,2023-12-04 16:18:39,74,176,1,1794.65,2024-11-04 08:06:26,29,1,0,2,-29000867.0,16,Normal,$50–$200,1,1,-1,0,2,-1,5.5362466733001,False,0
1143.67,2023-10-30 16:18:48,66,111,1,7677.76,2024-11-04 08:10:41,1,2,1,2,-32025113.0,16,Normal,> $1K,2,1,-1,1,1,-1,5.727171770084925,False,1
314.52,2023-03-20 17:21:43,80,229,1,7071.32,2024-11-04 08:06:44,22,0,1,2,-51374701.0,17,Normal,$200–$500,0,1,-1,2,0,-1,2.7390223904074005,False,2
181.81,2023-05-29 16:09:59,78,122,1,7525.73,2024-11-04 08:09:04,2,2,0,2,-45331145.0,16,Normal,$50–$200,2,1,-1,1,1,-1,4.1257855943380175,False,1
854.64,2023-11-07 18:57:13,56,118,1,2989.25,2024-11-04 08:08:54,13,1,1,2,-31324301.0,18,Normal,$500–$1K,2,1,-1,2,1,-1,6.779231059215493,False,2
261.19,2023-01-12 17:12:22,64,52,1,7620.6,2024-11-04 08:09:48,28,0,1,2,-57164246.0,17,Normal,$200–$500,0,1,-1,0,0,-1,6.464937457253845,False,0
220.68,2023-10-09 18:23:25,71,217,1,5549.2,2024-11-04 08:07:05,33,2,0,2,-33831820.0,18,Normal,$200–$500,1,1,-1,0,2,-1,2.034117044291335,False,0
11.86,2023-09-05 16:43:36,31,129,1,6782.61,2024-11-04 08:08:52,34,1,1,1,-36775516.0,16,Normal,< $50,1,1,52,0,2,52,1.2065186797643956,False,0
122.65,2023-08-17 16:26:57,28,41,1,1968.51,2024-11-04 08:06:57,8,2,1,3,-38418000.0,16,Normal,$50–$200,2,1,45,1,1,45,2.21555503466896,False,1
395.16,2023-07-24 16:14:05,56,17,1,5340.73,2024-11-04 08:11:15,25,2,1,2,-40492630.0,16,Normal,$200–$500,0,1,-1,2,0,-1,5.673384263003471,False,2
704.69,2023-07-18 17:22:49,51,150,1,3267.84,2024-11-04 08:10:51,19,2,1,2,-41006882.0,17,Normal,$500–$1K,0,1,-1,2,0,-1,1.387901061754471,False,2
369.89,2023-10-18 16:44:36,69,69,1,6941.47,2024-11-04 08:11:27,35,0,1,2,-33060411.0,16,Normal,$200–$500,1,1,-1,0,2,-1,1.0972907968135397,False,0
10.92,2023-10-20 17:48:44,67,268,1,7567.2,2024-11-04 08:08:28,17,0,1,2,-32883584.0,17,Normal,< $50,0,1,-1,2,0,-1,2.6438733803918377,False,2
199.14,2023-08-02 17:32:29,31,36,1,7001.25,2024-11-04 08:10:52,39,1,1,1,-39710303.0,17,Normal,$50–$200,1,1,-1,0,2,-1,4.668869804920878,False,0
109.43,2023-01-11 18:07:25,70,140,1,1983.65,2024-11-04 08:09:49,10,0,1,2,-57247344.0,18,Normal,$50–$200,2,1,-1,1,1,-1,4.358407891969507,False,1
304.15,2023-11-28 16:09:34,20,40,1,686.91,2024-11-04 08:10:17,1,1,1,3,-29520043.0,16,Normal,$200–$500,2,1,-1,1,1,-1,5.18639100134749,False,1
620.54,2023-03-27 16:26:46,28,98,1,213.36,2024-11-04 08:07:26,29,1,0,3,-50773240.0,16,Normal,$500–$1K,1,1,-1,0,2,-1,5.572229054987691,False,0
757.79,2023-01-02 16:30:09,22,117,1,1443.02,2024-11-04 08:08:27,5,2,1,3,-58030698.0,16,Normal,$500–$1K,2,1,-1,1,1,-1,2.1888106791813673,False,1
122.81,2023-10-24 16:12:19,52,12,1,8450.84,2024-11-04 08:09:37,38,1,1,0,-32543838.0,16,Normal,$50–$200,1,1,27,0,2,27,3.8050483230769263,False,0
96.25,2023-07-27 16:01:41,61,171,1,7996.7,2024-11-04 08:06:36,15,2,1,2,-40233895.0,16,Normal,$50–$200,0,1,-1,2,0,-1,4.477382049177031,False,2
1431.33,2023-01-17 17:50:51,30,49,1,5567.98,2024-11-04 08:09:18,5,0,1,0,-56729907.0,17,Normal,> $1K,2,-1,-1,1,1,-1,3.694255723176157,False,1
142.55,2023-05-16 16:45:46,67,97,1,1262.68,2024-11-04 08:07:26,18,2,1,0,-46452100.0,16,Normal,$50–$200,0,1,-1,2,0,-1,1.6985147911985783,False,2
35.94,2023-05-08 16:22:52,23,141,1,1697.28,2024-11-04 08:09:24,14,1,0,3,-47144792.0,16,Normal,< $50,2,1,25,2,0,25,5.492756808823886,False,2
24.86,2023-02-13 16:53:36,58,292,1,2591.65,2024-11-04 08:12:04,17,1,1,1,-54400708.0,16,Normal,< $50,0,1,-1,2,0,-1,2.709913671873128,False,2
103.08,2023-11-14 16:09:22,60,109,1,12002.16,2024-11-04 08:10:18,37,2,1,0,-30729656.0,16,Normal,$50–$200,1,1,-1,0,2,-1,3.0627346771087263,False,0
116.27,2023-11-28 18:04:26,57,94,1,8726.92,2024-11-04 08:11:49,32,2,1,1,-29513243.0,18,Normal,$50–$200,1,1,-1,0,2,-1,2.968556209515496,False,0
363.84,2023-10-19 17:41:40,73,118,3,5415.64,2024-11-04 08:09:37,8,2,1,2,-32970477.0,17,Waspada,$200–$500,2,1,-1,1,1,-1,2.082006533323469,False,1
34.74,2023-04-28 16:03:41,59,72,1,3736.57,2024-11-04 08:12:14,32,2,0,2,-48010113.0,16,Normal,< $50,1,1,-1,0,2,-1,2.613963510354888,False,0
64.01,2023-10-30 18:14:15,19,240,1,1225.69,2024-11-04 08:08:26,30,1,0,3,-32018051.0,18,Normal,$50–$200,1,1,-1,0,2,-1,4.726593863182959,False,0
108.75,2023-10-17 16:09:20,50,23,4,14829.85,2024-11-04 08:10:18,15,0,1,0,-33148858.0,16,Waspada,$50–$200,0,1,-1,2,0,-1,4.753374770639432,False,2
50.9,2023-04-24 16:14:34,28,150,1,1277.7,2024-11-04 08:06:36,17,2,0,3,-48354722.0,16,Normal,$50–$200,0,1,-1,2,0,-1,2.648964281741615,False,2
206.84,2023-09-13 18:47:47,20,154,1,454.66,2024-11-04 08:10:50,30,1,1,3,-36076983.0,18,Normal,$200–$500,1,1,-1,0,2,-1,4.6722124440903015,False,0
37.4,2023-08-01 17:54:56,20,84,1,1519.51,2024-11-04 08:12:08,33,0,1,3,-39795432.0,17,Normal,< $50,1,1,-1,0,2,-1,1.7417732085227797,False,0
154.21,2023-01-02 16:01:26,46,75,1,8045.77,2024-11-04 08:10:33,24,2,1,1,-58032547.0,16,Normal,$50–$200,0,1,39,2,0,39,4.81338654459728,False,2
199.37,2023-06-29 17:39:21,24,79,1,1331.3,2024-11-04 08:08:44,6,2,1,3,-42647363.0,17,Normal,$50–$200,2,1,10,1,1,10,0.7627933097930103,False,1
410.49,2023-07-25 16:47:16,25,134,1,1843.57,2024-11-04 08:10:38,1,1,0,3,-40404202.0,16,Normal,$200–$500,2,1,-1,1,1,-1,5.117466780507879,False,1
1360.01,2023-09-25 16:51:23,67,218,1,6601.5,2024-11-04 08:11:58,31,1,0,2,-35047235.0,16,Normal,> $1K,1,1,-1,0,2,-1,4.6966211941027005,False,0
18.23,2023-03-22 17:31:23,56,28,1,8422.2,2024-11-04 08:11:20,26,0,1,1,-51201597.0,17,Normal,< $50,0,1,-1,2,0,-1,6.737649939317615,False,2
398.7,2023-08-28 16:02:11,47,276,1,7987.74,2024-11-04 08:09:04,0,0,1,0,-37469213.0,16,Normal,$200–$500,2,1,-1,1,1,-1,6.101069115727939,False,1
122.14,2023-02-20 16:20:28,22,155,1,327.68,2024-11-04 08:08:04,29,2,1,3,-53797656.0,16,Normal,$50–$200,1,1,-1,0,2,-1,5.536337586867292,False,0
378.2,2023-01-09 17:12:40,40,167,1,7372.81,2024-11-04 08:11:02,23,1,1,1,-57423502.0,17,Normal,$200–$500,0,1,-1,2,0,-1,3.7980842823765912,False,2
124.74,2023-11-27 16:33:20,49,33,1,2987.97,2024-11-04 08:08:17,20,0,1,1,-29604897.0,16,Normal,$50–$200,0,1,24,2,0,24,1.3254796927312102,False,2
17.1,2023-12-25 16:56:06,53,101,1,1619.54,2024-11-04 08:11:05,0,0,1,2,-27184499.0,16,Normal,< $50,2,1,-1,1,1,-1,6.222768619725567,False,1
287.05,2023-04-14 16:00:51,22,212,1,1204.65,2024-11-04 08:10:59,25,0,1,3,-49219808.0,16,Normal,$200–$500,0,1,-1,2,0,-1,5.71360242599623,False,2
874.72,2023-03-03 16:21:27,28,173,1,4630.58,2024-11-04 08:08:17,37,2,1,1,-52847210.0,16,Normal,$500–$1K,1,1,-1,0,2,-1,3.2701332906768945,False,0
1762.28,2023-10-06 16:05:34,24,150,1,1380.34,2024-11-04 08:10:42,22,0,1,3,-34099508.0,16,Normal,> $1K,0,-1,-1,2,0,-1,5.240587110868746,False,2
40.12,2023-04-19 17:03:11,36,269,1,14304.38,2024-11-04 08:10:40,9,0,0,0,-48784049.0,17,Normal,< $50,2,1,-1,1,1,-1,3.447902648331557,False,1
125.0,2023-06-05 16:19:55,49,177,1,3215.76,2024-11-04 08:11:36,16,2,0,1,-44725901.0,16,Normal,$50–$200,0,1,50,2,0,50,3.4756733777807756,False,2
348.44,2023-11-06 17:58:34,24,147,1,1022.94,2024-11-04 08:09:55,3,2,1,3,-31414281.0,17,Normal,$200–$500,2,1,-1,1,1,-1,3.195037038574254,False,1
128.4,2023-03-20 17:17:27,69,31,1,2610.64,2024-11-04 08:11:44,40,0,1,2,-51375257.0,17,Normal,$50–$200,1,1,-1,0,2,-1,5.712334880299735,False,0
320.93,2023-06-22 16:05:35,55,178,1,9451.66,2024-11-04 08:10:27,1,2,1,1,-43257892.0,16,Normal,$200–$500,2,1,-1,1,1,-1,5.1256032786640064,False,1
1.41,2023-06-07 17:02:33,53,278,1,1244.17,2024-11-04 08:12:04,34,0,1,2,-44550571.0,17,Normal,< $50,1,1,-1,0,2,-1,1.2401269453224275,False,0
50.52,2023-04-06 16:03:23,54,293,1,12815.24,2024-11-04 08:06:58,20,1,1,0,-49910615.0,16,Normal,$50–$200,0,1,-1,2,0,-1,1.7583630665026138,False,2
383.95,2023-09-20 17:57:15,31,143,1,9933.56,2024-11-04 08:07:55,36,2,0,1,-35475040.0,17,Normal,$200–$500,1,1,-1,0,2,-1,1.9068613525933422,False,0
12.94,2023-08-28 17:08:41,23,158,1,921.23,2024-11-04 08:10:32,14,1,1,3,-37465311.0,17,Normal,< $50,2,1,-1,2,0,-1,5.497522702967475,False,2
329.75,2023-12-25 17:31:53,56,211,1,6009.43,2024-11-04 08:09:57,34,2,1,2,-27182284.0,17,Normal,$200–$500,1,1,-1,0,2,-1,1.0808414442229717,False,0
981.76,2023-09-25 16:23:57,45,234,1,602.36,2024-11-04 08:06:45,25,2,1,0,-35048568.0,16,Normal,$500–$1K,0,1,-1,2,0,-1,6.091736952286932,False,2
40.79,2023-11-17 16:40:09,18,80,1,1769.33,2024-11-04 08:11:29,25,0,1,3,-30468680.0,16,Normal,< $50,0,1,4,2,0,4,5.785287448068587,False,2
99.25,2023-06-26 16:53:58,63,93,1,2570.34,2024-11-04 08:07:33,31,2,0,2,-42909215.0,16,Normal,$50–$200,1,1,-1,0,2,-1,3.504756597560502,False,0
150.6,2023-04-17 17:43:23,69,59,1,3240.14,2024-11-04 08:07:30,24,0,1,2,-48954247.0,17,Normal,$50–$200,0,1,-1,2,0,-1,4.693825792026653,False,2
29.5,2023-07-20 18:26:11,73,129,1,1229.32,2024-11-04 08:09:30,35,2,1,2,-40830199.0,18,Normal,< $50,1,1,-1,0,2,-1,1.8483415206297684,False,0
54.34,2023-12-25 18:03:33,65,46,1,8019.89,2024-11-04 08:11:47,0,0,1,0,-27180494.0,18,Normal,$50–$200,2,1,-1,1,1,-1,6.305370536056935,False,1
18.25,2023-08-16 16:41:21,53,18,1,14328.29,2024-11-04 08:08:43,18,0,1,0,-38503642.0,16,Normal,< $50,0,1,-1,2,0,-1,2.2870966088493554,False,2
633.87,2023-12-08 16:06:14,27,175,1,330.16,2024-11-04 08:09:58,18,2,1,3,-28656224.0,16,Normal,$500–$1K,0,1,-1,2,0,-1,2.1481680517157384,False,2
81.15,2023-02-17 16:28:12,19,114,1,1595.26,2024-11-04 08:09:07,24,0,1,3,-54056455.0,16,Normal,$50–$200,0,1,36,2,0,36,4.801569887873707,False,2
83.95,2023-06-14 16:16:25,75,170,1,7413.18,2024-11-04 08:06:37,27,2,1,2,-43948212.0,16,Normal,$50–$200,0,1,23,0,0,23,7.434853843637384,False,0
410.4,2023-05-19 16:00:10,61,78,1,2563.91,2024-11-04 08:09:34,41,0,0,2,-46195764.0,16,Normal,$200–$500,1,1,20,0,2,20,6.683569687340922,False,0
172.68,2023-02-20 16:07:41,33,17,1,10724.95,2024-11-04 08:07:49,3,0,1,0,-53798408.0,16,Normal,$50–$200,2,1,-1,1,1,-1,3.3377981565176578,False,1
139.88,2023-01-23 16:05:26,34,162,1,2969.71,2024-11-04 08:07:25,7,0,1,1,-56217719.0,16,Normal,$50–$200,2,1,-1,1,1,-1,1.5868660224985365,False,1
165.55,2023-10-02 18:21:39,28,115,1,761.78,2024-11-04 08:08:55,9,1,1,3,-34436836.0,18,Normal,$50–$200,2,1,-1,1,1,-1,3.3848983077457033,False,1
53.79,2023-12-05 16:01:44,54,137,3,6229.36,2024-11-04 08:07:47,30,0,0,1,-28915563.0,16,Waspada,$50–$200,1,1,13,0,2,13,4.553081447596346,False,0
285.69,2023-12-06 18:15:42,63,35,1,2552.54,2024-11-04 08:07:59,24,0,1,2,-28821137.0,18,Normal,$200–$500,0,1,-1,2,0,-1,4.92506270710419,False,2
532.4,2023-08-24 16:46:58,22,149,1,1033.73,2024-11-04 08:09:47,17,0,1,3,-37812169.0,16,Normal,$500–$1K,0,1,-1,2,0,-1,2.647786777128755,False,2
293.85,2023-08-10 16:23:08,25,144,1,1919.97,2024-11-04 08:09:31,5,2,1,3,-39023183.0,16,Normal,$200–$500,2,1,-1,1,1,-1,1.349932526608345,False,1
27.94,2023-11-03 18:44:38,79,120,1,1893.44,2024-11-04 08:08:30,1,1,1,2,-31670632.0,18,Normal,< $50,2,1,-1,1,1,-1,5.333121751014442,False,1
270.36,2023-03-03 16:57:11,25,37,1,1783.04,2024-11-04 08:07:51,28,0,1,3,-52845040.0,16,Normal,$200–$500,0,1,-1,0,0,-1,6.458212898736628,False,0
112.66,2023-09-18 16:28:56,29,176,3,852.98,2024-11-04 08:07:58,30,2,1,1,-35653142.0,16,Waspada,$50–$200,1,1,-1,0,2,-1,4.520933214700681,False,0
506.03,2023-07-12 16:14:08,21,21,1,1123.89,2024-11-04 08:09:26,11,1,1,3,-41529318.0,16,Normal,$500–$1K,2,1,-1,1,1,-1,5.093463767132728,False,1
206.95,2023-08-03 16:19:27,22,31,1,1817.65,2024-11-04 08:07:36,39,1,1,3,-39628089.0,16,Normal,$200–$500,1,1,15,0,2,15,4.71201161548983,False,0
350.96,2023-06-08 16:26:48,63,167,1,5463.94,2024-11-04 08:08:03,40,0,1,2,-44466075.0,16,Normal,$200–$500,1,1,-1,0,2,-1,5.666772247738038,False,0
261.63,2023-05-29 18:27:43,20,150,1,477.03,2024-11-04 08:09:33,6,1,1,3,-45322910.0,18,Normal,$200–$500,2,1,-1,1,1,-1,1.5492647558002812,False,1
46.12,2023-06-05 17:28:06,59,30,1,8874.01,2024-11-04 08:08:32,14,1,1,0,-44721626.0,17,Normal,< $50,2,1,-1,2,0,-1,5.470899906509938,False,2
27.25,2023-03-20 16:02:51,63,92,1,5365.2,2024-11-04 08:09:28,18,1,0,2,-51379597.0,16,Normal,< $50,0,1,-1,2,0,-1,1.7863589690217343,False,2
1353.93,2023-11-15 17:32:11,26,171,1,7858.41,2024-11-04 08:08:50,12,1,1,1,-30638199.0,17,Normal,> $1K,2,1,-1,1,1,-1,6.818995794353039,False,1
331.66,2023-09-11 17:52:59,76,145,1,7216.3,2024-11-04 08:08:23,19,0,1,2,-36252924.0,17,Normal,$200–$500,0,1,-1,2,0,-1,0.756333258402382,False,2
667.95,2023-07-27 17:51:27,62,253,1,13558.56,2024-11-04 08:08:19,28,0,0,0,-40227412.0,17,Normal,$500–$1K,0,1,-1,0,0,-1,6.618349936956103,False,0
49.84,2023-10-13 16:05:10,49,146,1,7872.04,2024-11-04 08:07:16,6,0,1,0,-33494526.0,16,Normal,< $50,2,1,-1,1,1,-1,1.2139383669393047,False,1
556.04,2023-07-10 16:41:50,72,27,1,5200.04,2024-11-04 08:07:38,10,0,1,2,-41700348.0,16,Normal,$500–$1K,2,1,-1,1,1,-1,4.098015156722766,False,1
88.06,2023-10-27 17:53:06,18,288,1,1779.85,2024-11-04 08:09:03,33,2,0,3,-32278557.0,17,Normal,$50–$200,1,1,-1,0,2,-1,1.7646371650290658,False,0
745.95,2023-12-15 16:38:43,58,127,1,13264.14,2024-11-04 08:11:10,22,0,1,0,-28049547.0,16,Normal,$500–$1K,0,1,-1,2,0,-1,3.4231526850479703,False,2
67.25,2023-07-03 16:38:45,19,157,1,467.4,2024-11-04 08:11:37,24,2,1,3,-42305572.0,16,Normal,$50–$200,0,1,36,2,0,36,4.776750957595011,False,2
93.63,2023-08-21 18:11:41,29,141,1,9873.62,2024-11-04 08:09:57,27,0,1,1,-38066296.0,18,Normal,$50–$200,0,1,-1,0,0,-1,7.569707311565797,False,0
74.11,2023-07-18 16:05:40,22,49,1,1257.9,2024-11-04 08:09:02,38,1,1,3,-41011402.0,16,Normal,$50–$200,1,1,-1,0,2,-1,3.7977114924123243,False,0
41.13,2023-03-27 17:53:15,77,58,1,6067.54,2024-11-04 08:10:03,30,1,0,2,-50768208.0,17,Normal,< $50,1,1,57,0,2,57,4.493540533260044,False,0
192.02,2023-12-19 16:11:38,79,154,1,5169.07,2024-11-04 08:09:02,16,2,0,2,-27705444.0,16,Normal,$50–$200,0,1,-1,2,0,-1,3.5551350760360196,False,2
291.27,2023-06-19 17:58:54,77,121,1,6878.86,2024-11-04 08:10:16,11,1,1,2,-43510282.0,17,Normal,$200–$500,2,1,-1,1,1,-1,4.987129625567384,False,1
296.46,2023-11-09 16:11:59,23,136,1,558.99,2024-11-04 08:08:19,9,1,1,3,-31161380.0,16,Normal,$200–$500,2,1,-1,1,1,-1,3.2028974598120707,False,1
341.84,2023-06-23 16:10:12,27,89,1,1400.04,2024-11-04 08:07:42,12,1,0,3,-43171050.0,16,Normal,$200–$500,2,1,-1,1,1,-1,6.037421359992197,False,1
98.41,2023-06-12 17:09:42,27,48,1,912.71,2024-11-04 08:08:45,34,2,1,3,-44117943.0,17,Normal,$50–$200,1,1,-1,0,2,-1,1.0751195530954794,False,0
109.28,2023-06-09 16:20:12,36,112,4,6338.35,2024-11-04 08:07:21,36,2,1,1,-44380029.0,16,Waspada,$50–$200,1,1,0,0,2,0,1.8515903795466409,False,0
27.51,2023-09-20 18:16:03,40,103,1,13645.63,2024-11-04 08:06:27,8,2,0,0,-35473824.0,18,Normal,< $50,2,1,-1,1,1,-1,2.890164526063267,False,1
12.18,2023-04-20 18:50:39,76,77,1,4909.24,2024-11-04 08:07:37,27,1,1,2,-48691018.0,18,Normal,< $50,0,1,-1,0,0,-1,7.562676787266143,False,0
207.71,2023-11-16 17:48:55,25,63,1,570.1,2024-11-04 08:10:55,18,2,0,3,-30550920.0,17,Normal,$200–$500,0,1,-1,2,0,-1,1.776958820084412,False,2
25.77,2023-07-17 17:15:21,45,277,1,11749.77,2024-11-04 08:10:33,36,2,0,0,-41093712.0,17,Normal,< $50,1,1,-1,0,2,-1,2.1578778318283027,False,0
127.57,2023-02-27 17:17:05,52,75,1,6118.2,2024-11-04 08:10:45,26,0,1,2,-53189620.0,17,Normal,$50–$200,0,1,-1,2,0,-1,6.696853901143572,False,2
392.05,2023-06-19 16:32:01,60,172,1,4383.69,2024-11-04 08:06:25,10,0,1,1,-43515264.0,16,Normal,$200–$500,2,1,-1,1,1,-1,4.036587217029158,False,1
521.01,2023-10-13 17:54:57,41,73,1,4004.55,2024-11-04 08:07:07,39,1,0,1,-33487930.0,17,Normal,$500–$1K,1,1,-1,0,2,-1,4.7255342446171476,False,0
849.76,2023-08-16 16:28:30,25,269,1,373.88,2024-11-04 08:07:50,39,0,1,3,-38504360.0,16,Normal,$500–$1K,1,1,-1,0,2,-1,5.014523750202309,False,0
172.5,2023-11-14 16:23:09,68,31,1,6851.16,2024-11-04 08:11:14,8,2,1,0,-30728885.0,16,Normal,$50–$200,2,1,45,1,1,45,2.241244909320281,False,1
265.44,2023-01-17 16:41:18,30,169,1,9700.77,2024-11-04 08:09:38,35,0,1,1,-56734100.0,16,Normal,$200–$500,1,1,-1,0,2,-1,1.4708513848538332,False,0
152.34,2023-10-12 17:10:20,55,115,1,6853.51,2024-11-04 08:08:11,29,1,1,0,-33577071.0,17,Normal,$50–$200,1,1,29,0,2,29,5.436146871217806,False,0
21.13,2023-04-25 16:11:22,28,153,1,948.7,2024-11-04 08:10:17,9,1,1,3,-48268735.0,16,Normal,< $50,2,1,-1,1,1,-1,3.2495209301332353,False,1
111.55,2023-12-28 16:27:12,46,101,1,12221.17,2024-11-04 08:08:09,10,0,1,0,-26926857.0,16,Normal,$50–$200,2,1,-1,1,1,-1,4.32257435192217,False,1
321.82,2023-07-14 16:20:55,32,43,1,6500.5,2024-11-04 08:08:22,33,1,0,1,-41356047.0,16,Normal,$200–$500,1,1,-1,0,2,-1,1.5172680215137395,False,0
1294.81,2023-12-11 16:53:08,45,279,1,9927.75,2024-11-04 08:11:44,42,1,0,1,-28394316.0,16,Normal,> $1K,1,-1,-1,0,2,-1,8.293607215916007,True,0
148.77,2023-03-30 18:20:58,67,175,1,2138.42,2024-11-04 08:11:51,38,1,1,2,-50507453.0,18,Normal,$50–$200,1,1,-1,0,2,-1,3.9800066954819653,False,0
14.08,2023-02-06 18:18:26,57,154,1,3908.65,2024-11-04 08:08:27,9,1,1,2,-55000201.0,18,Normal,< $50,2,1,-1,1,1,-1,3.463783611073014,False,1
1283.97,2023-08-09 17:32:04,42,121,1,11041.9,2024-11-04 08:07:52,7,0,1,0,-39105348.0,17,Normal,> $1K,2,-1,-1,1,1,-1,3.2842138289061746,False,1
566.33,2023-08-07 16:39:52,24,66,1,379.82,2024-11-04 08:07:18,5,0,0,3,-39281246.0,16,Normal,$500–$1K,2,1,-1,1,1,-1,1.671719116253079,False,1
206.51,2023-12-18 17:09:29,51,275,1,3921.74,2024-11-04 08:07:22,16,0,1,2,-27788273.0,17,Normal,$200–$500,0,1,-1,2,0,-1,3.5248440088199824,False,2
180.94,2023-07-24 16:41:18,75,57,1,7659.99,2024-11-04 08:10:34,33,1,1,2,-40490956.0,16,Normal,$50–$200,1,1,-1,0,2,-1,1.6002330794686188,False,0
77.9,2023-12-25 17:42:00,21,128,1,664.72,2024-11-04 08:08:41,42,1,1,3,-27181601.0,17,Normal,$50–$200,1,1,-1,0,2,-1,7.759221178732253,True,0
