TransactionAmount,tTimeBetweenTransaction,TransactionDuration,AccountBalance,TransactionType_encoded,CustomerOccupation_encoded,TransactionType,CustomerOccupation,Cluster
4750.96,521.81,17.0,-30552050.0,1,1,Engineer,Engineer,
8434.99,588.36,16.0,-57427298.0,1,1,Engineer,Engineer,
1569.75,146.67,16.0,-31939566.0,1,3,Engineer,Student,
7132.08,176.52,17.0,-51894143.0,0,2,Doctor,Retired,
1100.6400000000003,57.34,16.0,-32630793.0,1,3,Engineer,Student,
2272.17,294.77,17.0,-33749583.0,1,2,Engineer,Retired,
2287.93,881.32,17.0,-37204669.0,1,1,Engineer,Engineer,
7104.83,162.59,16.0,-53625014.0,1,2,Engineer,Retired,
13265.92,56.150000000000006,18.0,-26918134.0,1,0,Engineer,Doctor,
8292.75,524.55,16.0,-35566500.0,1,0,Engineer,Doctor,
651.8400000000001,535.4,18.0,-46791039.0,1,3,Engineer,Student,
7977.78,56.84,17.0,-38673623.0,1,1,Engineer,Engineer,
4710.21,135.94,16.0,-56647290.0,1,2,Engineer,Retired,
6308.07,47.099999999999994,17.0,-42302571.0,0,0,Doctor,Doctor,
7009.54,124.05,16.0,-32455327.0,0,0,Doctor,Doctor,
1973.63,802.89,18.0,-37460357.0,1,3,Engineer,Student,
2304.56,193.16,16.0,-49908342.0,1,2,Engineer,Retired,
6087.24,541.52,17.0,-42733281.0,0,1,Doctor,Engineer,
3869.37,20.170000000000044,16.0,-58029814.0,1,2,Engineer,Retired,
11147.34,35.97999999999999,16.0,-38418732.0,0,0,Doctor,Doctor,
2202.21,273.24,16.0,-28307627.0,1,2,Engineer,Retired,
5897.29,663.45,17.0,-28306254.0,1,2,Engineer,Retired,
3278.65,343.86,16.0,-54401097.0,1,1,Engineer,Engineer,
12072.11,69.38,16.0,-57254496.0,1,0,Engineer,Doctor,
1441.8599999999997,75.43,16.0,-38678962.0,1,2,Engineer,Retired,
7253.22,414.64,16.0,-50168513.0,1,0,Engineer,Doctor,
8795.37,86.78999999999999,16.0,-56216178.0,1,0,Engineer,Doctor,
2636.32,1105.88,17.0,-52583630.0,1,1,Engineer,Engineer,
6949.21,14.099999999999994,17.0,-27183270.0,1,1,Engineer,Engineer,
792.3299999999999,63.329999999999984,17.0,-27097321.0,0,3,Doctor,Student,
9668.78,606.27,17.0,-43254231.0,1,0,Engineer,Doctor,
1381.75,4.469999999999999,16.0,-38677775.0,1,3,Engineer,Student,
4226.26,289.01,16.0,-37466811.0,1,2,Engineer,Retired,
1137.8900000000008,338.69,18.0,-32620781.0,1,3,Engineer,Student,
7885.21,97.73,17.0,-45324784.0,1,0,Engineer,Doctor,
9427.06,1021.16,17.0,-33230134.0,1,3,Engineer,Student,
3679.64,27.610000000000042,16.0,-52242069.0,0,2,Doctor,Retired,
3479.56,284.17,16.0,-45763526.0,1,2,Engineer,Retired,
664.9299999999994,76.20999999999998,16.0,-57338942.0,1,3,Engineer,Student,
624.0900000000001,334.79,17.0,-30205041.0,0,0,Doctor,Doctor,
3254.56,584.51,17.0,-37722102.0,1,2,Engineer,Retired,
678.8299999999995,432.18,16.0,-46193839.0,1,3,Engineer,Student,
14852.42,134.55,16.0,-33837815.0,1,0,Engineer,Doctor,
5705.4,61.66,16.0,-54660768.0,1,3,Engineer,Student,
1846.85,12.349999999999966,18.0,-54999082.0,1,3,Engineer,Student,
677.7900000000004,213.25,17.0,-53534276.0,1,3,Engineer,Student,
2810.37,34.93000000000001,16.0,-33235160.0,1,1,Engineer,Engineer,
10631.43,959.48,16.0,-57339595.0,1,0,Engineer,Doctor,
1188.9499999999998,335.68,17.0,-31416640.0,1,3,Engineer,Student,
8374.38,423.96,18.0,-55603107.0,1,0,Engineer,Doctor,
4972.92,361.38,17.0,-52931360.0,0,2,Doctor,Retired,
4298.13,220.82,16.0,-26840251.0,1,1,Engineer,Engineer,
514.8800000000001,717.3600000000001,17.0,-58028946.0,0,3,Doctor,Student,
10501.53,406.12,17.0,-39623930.0,1,0,Engineer,Doctor,
3293.06,427.83,17.0,-46969618.0,1,1,Engineer,Engineer,
9700.9,416.62,17.0,-52584264.0,0,3,Doctor,Student,
1052.2700000000004,21.900000000000006,17.0,-49561607.0,1,3,Engineer,Student,
8375.16,717.74,16.0,-28653555.0,0,1,Doctor,Engineer,
10135.88,393.68,16.0,-35652365.0,1,0,Engineer,Doctor,
225.52999999999975,281.91,17.0,-57164241.0,1,3,Engineer,Student,
1477.6299999999997,239.85,16.0,-55957799.0,1,2,Engineer,Retired,
8932.39,237.84,17.0,-35303346.0,1,3,Engineer,Student,
1006.1199999999999,459.29,18.0,-55951448.0,0,2,Doctor,Retired,
7516.56,196.49,17.0,-27441451.0,1,1,Engineer,Engineer,
319.1800000000003,21.22999999999999,16.0,-36257684.0,1,3,Engineer,Student,
966.8799999999997,95.23,18.0,-33225861.0,1,3,Engineer,Student,
7447.44,344.87,17.0,-37462309.0,1,2,Engineer,Retired,
620.2799999999997,129.62,16.0,-42045591.0,0,3,Doctor,Student,
707.9499999999998,16.53,17.0,-40489262.0,1,3,Engineer,Student,
8586.38,277.02,16.0,-30815588.0,0,0,Doctor,Doctor,
6076.45,13.02000000000001,16.0,-43948055.0,1,0,Engineer,Doctor,
793.6300000000001,199.02,17.0,-55607488.0,1,3,Engineer,Student,
6258.63,684.5,18.0,-39878280.0,1,0,Engineer,Doctor,
10456.24,1173.74,16.0,-35047359.0,0,0,Doctor,Doctor,
544.5599999999995,45.920000000000016,17.0,-43512057.0,1,3,Engineer,Student,
151.27999999999975,761.73,17.0,-36255259.0,1,3,Engineer,Student,
844.5500000000006,331.38,17.0,-45240900.0,1,1,Engineer,Engineer,
7417.69,602.8,17.0,-51374742.0,1,2,Engineer,Retired,
1029.0900000000001,64.12,17.0,-39020204.0,0,0,Doctor,Doctor,
899.52,57.379999999999995,18.0,-54394857.0,1,3,Engineer,Student,
586.7600000000002,94.64,18.0,-46532275.0,0,3,Doctor,Student,
129.78999999999996,155.56,16.0,-48355193.0,0,3,Doctor,Student,
10548.58,301.39,16.0,-42219970.0,0,0,Doctor,Doctor,
4384.95,136.31,16.0,-32023827.0,1,2,Engineer,Retired,
1429.6099999999997,4.389999999999986,16.0,-44122086.0,1,3,Engineer,Student,
5019.68,429.25,16.0,-44120520.0,1,1,Engineer,Engineer,
8274.77,138.54,17.0,-57939148.0,0,1,Doctor,Engineer,
935.8800000000001,33.03,16.0,-39021107.0,1,3,Engineer,Student,
11584.32,76.38999999999999,16.0,-53192556.0,1,0,Engineer,Doctor,
1642.3400000000001,25.319999999999993,17.0,-52496416.0,1,3,Engineer,Student,
6481.35,330.91,17.0,-52584350.0,1,1,Engineer,Engineer,
5619.91,153.55,17.0,-31241626.0,1,0,Engineer,Doctor,
1661.1,217.61,17.0,-53102223.0,1,3,Engineer,Student,
2958.43,131.69,16.0,-33234271.0,0,1,Doctor,Engineer,
3506.11,953.1700000000001,17.0,-33575380.0,1,2,Engineer,Retired,
6683.31,68.49000000000001,17.0,-32452401.0,1,2,Engineer,Retired,
1619.1599999999999,1493.0,17.0,-44550086.0,1,2,Engineer,Retired,
12470.620000000003,470.62,17.0,-53187239.0,1,0,Engineer,Doctor,
5184.13,385.35,17.0,-34354643.0,1,0,Engineer,Doctor,
165.75,74.72,18.0,-40396320.0,1,3,Engineer,Student,
4846.68,352.03,16.0,-44464914.0,0,3,Doctor,Student,
1697.58,275.87,18.0,-37460350.0,1,3,Engineer,Student,
3896.08,90.94,17.0,-29859430.0,0,2,Doctor,Retired,
3651.07,206.25,16.0,-34357510.0,1,2,Engineer,Retired,
4480.43,116.76,16.0,-56819516.0,1,1,Engineer,Engineer,
667.6600000000003,91.5,16.0,-50773274.0,1,0,Engineer,Doctor,
5595.22,489.31,16.0,-50168292.0,1,1,Engineer,Engineer,
1588.3099999999995,1664.33,17.0,-35045748.0,1,3,Engineer,Student,
12709.580000000002,414.49,16.0,-54403535.0,0,0,Doctor,Doctor,
6570.94,315.13,16.0,-28915367.0,1,1,Engineer,Engineer,
8892.62,28.379999999999995,16.0,-34356634.0,1,0,Engineer,Doctor,
11729.51,456.05,17.0,-51635254.0,1,0,Engineer,Doctor,
12104.509999999998,277.22,17.0,-38415422.0,1,0,Engineer,Doctor,
3495.51,54.84,16.0,-47143393.0,1,2,Engineer,Retired,
7855.01,29.920000000000016,16.0,-26581502.0,0,0,Doctor,Doctor,
8843.44,133.06,17.0,-55264154.0,1,1,Engineer,Engineer,
11826.52,332.06,16.0,-43342049.0,1,0,Engineer,Doctor,
7932.51,14.340000000000003,17.0,-33142547.0,0,2,Doctor,Retired,
4710.04,468.32,16.0,-44466378.0,1,2,Engineer,Retired,
7310.83,582.17,16.0,-28742718.0,1,1,Engineer,Engineer,
1879.8199999999997,245.62,17.0,-28047992.0,1,3,Engineer,Student,
9018.33,981.9,16.0,-29519347.0,0,0,Doctor,Doctor,
13899.24,83.60000000000001,18.0,-26833196.0,1,0,Engineer,Doctor,
12613.25,331.22,16.0,-45675904.0,0,0,Doctor,Doctor,
765.1500000000001,57.49000000000001,18.0,-30549719.0,0,3,Doctor,Student,
7794.84,85.58000000000001,17.0,-29947790.0,1,1,Engineer,Engineer,
7541.16,157.56,17.0,-49474858.0,1,0,Engineer,Doctor,
8356.88,230.3,16.0,-53449857.0,1,1,Engineer,Engineer,
1445.4700000000007,305.92,16.0,-28826770.0,1,2,Engineer,Retired,
5141.32,942.7,16.0,-31419985.0,1,1,Engineer,Engineer,
1696.15,116.33,16.0,-54055896.0,1,3,Engineer,Student,
1806.08,537.71,16.0,-50083218.0,0,3,Doctor,Student,
5908.04,538.17,17.0,-34958588.0,0,1,Doctor,Engineer,
4207.27,219.44,18.0,-40830991.0,1,1,Engineer,Engineer,
8365.37,61.620000000000005,16.0,-33840637.0,1,0,Engineer,Doctor,
7261.7,58.77000000000001,16.0,-41441462.0,1,1,Engineer,Engineer,
5008.59,538.13,17.0,-36599267.0,1,2,Engineer,Retired,
4287.82,177.05,16.0,-37381455.0,1,3,Engineer,Student,
10513.52,403.01,17.0,-36859017.0,1,0,Engineer,Doctor,
690.5200000000004,719.76,17.0,-50509262.0,1,3,Engineer,Student,
1788.27,163.22,18.0,-49903304.0,1,3,Engineer,Student,
4672.8,242.85,16.0,-32629843.0,1,1,Engineer,Engineer,
3677.63,291.22,16.0,-31677851.0,0,1,Doctor,Engineer,
6911.2,56.52000000000001,16.0,-29001591.0,1,1,Engineer,Engineer,
12027.68,195.8,17.0,-53101751.0,1,0,Engineer,Doctor,
184.72000000000025,66.75999999999999,18.0,-48346892.0,0,0,Doctor,Doctor,
101.25,190.9,16.0,-33839600.0,1,3,Engineer,Student,
5771.4,106.99,17.0,-29862616.0,1,1,Engineer,Engineer,
4539.99,655.81,16.0,-47402364.0,1,2,Engineer,Retired,
193.80000000000018,107.1,16.0,-43774220.0,0,3,Doctor,Student,
9138.76,79.92000000000002,17.0,-55003023.0,1,1,Engineer,Engineer,
941.4899999999998,430.83,16.0,-38678308.0,1,3,Engineer,Student,
566.8299999999999,235.34,16.0,-33235084.0,1,3,Engineer,Student,
1550.4800000000005,86.35000000000001,17.0,-36859950.0,0,2,Doctor,Retired,
9038.63,337.99,16.0,-52932279.0,1,0,Engineer,Doctor,
6640.51,577.13,16.0,-34874321.0,0,1,Doctor,Engineer,
5400.44,213.33,16.0,-37467018.0,1,2,Engineer,Retired,
6980.98,54.52000000000001,17.0,-52929407.0,1,0,Engineer,Doctor,
5209.16,100.13,16.0,-28395016.0,1,0,Engineer,Doctor,
2342.64,883.9199999999998,16.0,-31680188.0,0,2,Doctor,Retired,
136.77000000000044,69.80000000000001,16.0,-47664477.0,0,3,Doctor,Student,
6860.18,768.94,17.0,-33661881.0,1,2,Engineer,Retired,
409.2600000000002,179.62,16.0,-30643864.0,1,3,Engineer,Student,
383.5799999999999,425.9100000000001,16.0,-51031967.0,1,3,Engineer,Student,
2411.02,263.34,17.0,-52410455.0,1,2,Engineer,Retired,
6756.13,113.02999999999999,17.0,-51804939.0,0,0,Doctor,Doctor,
7879.66,11.02000000000001,17.0,-39881879.0,1,0,Engineer,Doctor,
9297.5,865.17,17.0,-28738617.0,1,3,Engineer,Student,
7531.43,152.0,18.0,-27784561.0,1,1,Engineer,Engineer,
899.1500000000001,270.39,17.0,-44116606.0,1,3,Engineer,Student,
1431.6,246.41,17.0,-45586892.0,1,2,Engineer,Retired,
4500.26,336.84,17.0,-52497913.0,1,3,Engineer,Student,
6735.74,261.45,17.0,-32281625.0,0,1,Doctor,Engineer,
3037.9700000000003,99.98,16.0,-50512554.0,0,2,Doctor,Retired,
9040.33,400.69,16.0,-50168878.0,1,1,Engineer,Engineer,
796.6300000000001,411.47,16.0,-27186329.0,1,3,Engineer,Student,
9199.52,204.63,17.0,-43338098.0,1,1,Engineer,Engineer,
8037.87,421.56000000000006,17.0,-41004843.0,1,1,Engineer,Engineer,
1081.79,193.38,16.0,-40838745.0,1,3,Engineer,Student,
3812.87,377.04,16.0,-51722270.0,1,1,Engineer,Engineer,
940.9099999999999,54.099999999999994,17.0,-46189158.0,0,1,Doctor,Engineer,
6474.34,18.099999999999994,16.0,-49217608.0,1,2,Engineer,Retired,
2498.48,408.62,17.0,-45930320.0,0,1,Doctor,Engineer,
9578.74,162.1,16.0,-29001448.0,1,0,Engineer,Doctor,
7346.66,165.31,16.0,-50169882.0,1,0,Engineer,Doctor,
811.8600000000001,267.48,17.0,-55609426.0,1,3,Engineer,Student,
8579.69,856.9,16.0,-51638357.0,1,1,Engineer,Engineer,
9013.1,433.9,17.0,-52237726.0,1,0,Engineer,Doctor,
6863.02,271.22,16.0,-50169539.0,0,0,Doctor,Doctor,
2052.84,307.68,17.0,-56645436.0,0,2,Doctor,Retired,
1887.8400000000001,348.17,17.0,-46966475.0,1,3,Engineer,Student,
6944.9,43.099999999999994,18.0,-34263700.0,1,3,Engineer,Student,
1289.48,557.78,16.0,-45242169.0,0,3,Doctor,Student,
13777.1,325.6,16.0,-34962913.0,1,0,Engineer,Doctor,
4120.75,235.83,16.0,-37122123.0,0,1,Doctor,Engineer,
10517.47,603.54,16.0,-48613530.0,1,0,Engineer,Doctor,
5414.97,270.25,16.0,-31418047.0,1,1,Engineer,Engineer,
13542.41,123.38000000000001,17.0,-26578137.0,1,0,Engineer,Doctor,
5265.88,577.12,17.0,-55866763.0,1,1,Engineer,Engineer,
6937.48,92.24,17.0,-49299813.0,1,1,Engineer,Engineer,
12690.79,856.21,17.0,-48178913.0,0,0,Doctor,Doctor,
254.75,251.54,17.0,-51201294.0,1,0,Engineer,Doctor,
3382.91,28.629999999999995,17.0,-38069989.0,1,2,Engineer,Retired,
1776.9099999999999,185.97,16.0,-53452056.0,1,3,Engineer,Student,
131.25,243.08,16.0,-54315986.0,0,3,Doctor,Student,
